UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50,cluster
10.927445,-3.1783512,-0.050345127,6.5936728,7.019671,2.9228542,7.0703206,1.7835965,8.589082,4.695554,3.6307955,5.552309,2.99969,4.4127154,5.352747,4.5025644,6.858764,4.2383265,3.0692718,3.4039505,3.6671593,3.9244843,5.7552075,3.967504,4.7244787,6.092783,4.7808037,3.054041,3.412553,6.795229,3.2621102,7.6493945,6.7829795,6.1459045,6.033241,5.7269297,6.6869087,4.70536,4.5947633,6.037235,5.6615148,3.811328,6.368425,6.232629,3.984672,5.506639,5.3156295,4.50917,4.2711277,3.4938028,2
13.5549,-2.0680532,-0.07608361,7.225728,7.8801217,2.5999937,7.7043076,2.750814,8.685136,4.8575406,4.014521,5.087207,2.8266406,3.9411807,5.459446,4.5066442,6.736968,3.6809587,2.5986314,3.2243772,3.5918455,3.6910546,5.6035433,4.0732975,4.5151453,6.2355447,5.485125,2.9721613,3.3061428,7.405585,3.376169,8.004371,6.9413304,5.831484,6.2388883,5.764996,6.220341,4.589466,4.1875205,5.8929696,5.9068666,3.7418592,6.256613,6.25651,3.5876284,5.549735,5.818342,4.6422014,4.2934213,3.036943,0
11.1135645,-2.527121,-1.0757804,6.826331,7.138694,3.0399222,7.0587626,1.897502,8.445663,4.5546474,3.5592542,5.621164,2.8089807,4.7743325,4.7681317,4.2903876,6.765413,4.1977377,3.6974313,3.2708485,3.9609044,3.8507502,6.2451,4.2037573,4.751661,5.7906647,4.60878,3.018593,3.4615397,6.198943,3.522821,6.7626095,6.571052,6.087797,5.6194596,5.694512,6.732671,5.1693687,4.8508606,6.188535,5.608644,4.1904554,6.8277674,6.196692,4.229993,5.340473,4.7940373,4.508774,4.807948,3.8361158,2
12.889695,-2.9088495,-0.08650508,7.2389293,7.703035,2.8979914,7.5471087,2.5770168,8.743954,4.4718533,3.4998977,5.477743,2.9488502,4.259762,5.3432493,4.4676514,6.765414,3.8209772,2.9515514,3.2084873,3.6664371,3.6776805,5.935365,3.943005,4.630999,6.2483516,4.961065,2.709285,3.247405,6.9242735,3.3037305,7.597544,6.96777,6.0425677,6.126838,5.833447,6.5039234,4.758045,4.359403,5.9209156,5.763432,3.8271685,6.4591613,6.3564816,3.7951543,5.390803,5.401262,4.498813,4.212723,3.328891,0
11.345184,-2.6910906,-0.39709023,6.687986,7.1000004,2.7648888,7.10957,1.8316404,8.536495,4.8653,3.8900383,5.3875356,2.869596,4.3731613,5.2554855,4.4714627,6.827841,4.1764054,3.0515265,3.3905022,3.7226884,3.8852284,5.7087617,4.0861044,4.6818895,5.997689,4.992412,3.1953757,3.4335191,6.880548,3.3587468,7.6295233,6.7071123,6.026661,5.9808526,5.681932,6.5905933,4.769153,4.581803,6.084607,5.727591,3.8650413,6.38617,6.191419,3.942163,5.552773,5.395869,4.5475607,4.4460726,3.4323287,2
12.928856,-0.2760953,-0.71786183,6.504642,7.467397,2.4506986,7.208899,1.7117274,8.056711,5.7041435,4.6747766,4.7494407,2.7268758,3.913853,5.2792015,4.4197497,6.8164926,3.8904843,2.7358344,3.1189868,3.7636857,3.988568,5.3970275,4.2971344,4.642148,6.048572,5.638342,3.4227757,3.6791415,7.55425,3.3584569,8.08395,6.4178953,5.8164954,6.11899,5.7300506,6.4365005,4.5961003,4.642052,6.19422,5.9506183,3.880045,6.1734033,5.8788977,3.5505126,5.794669,5.7376037,4.6128235,4.769612,3.0715876,1
13.614048,-2.5112727,0.16007552,7.3829303,7.9999228,2.6797736,7.852126,3.0665705,8.850167,4.6021533,3.8065212,5.187127,2.8713012,3.9490526,5.500987,4.5258574,6.7110386,3.6263046,2.587025,3.251823,3.536251,3.6340039,5.6756496,4.0175796,4.478478,6.284633,5.4263844,2.8396337,3.2203503,7.3366647,3.38931,7.9492426,7.0881205,5.8413286,6.260783,5.7722077,6.1466365,4.5765414,4.0679655,5.7972465,5.879904,3.7106118,6.2886586,6.348558,3.6172762,5.470479,5.816498,4.6731234,4.170591,3.0492194,0
13.046129,-1.8008169,-0.15823029,7.208971,8.092798,2.6430523,7.9689336,3.141795,8.926998,4.573252,3.9350224,5.0795026,2.7350492,3.9445913,5.3816853,4.4626727,6.643437,3.5890195,2.6683466,3.2935107,3.514467,3.6633406,5.7122655,4.1552143,4.394618,6.1677837,5.5672336,2.9359875,3.2879815,7.2633014,3.5330448,7.8278475,7.071296,5.7569923,6.091314,5.700608,5.943317,4.5761685,4.003451,5.7324247,5.890072,3.8171208,6.391772,6.305562,3.7027102,5.4457254,5.818404,4.8775544,4.352858,3.0674245,0
11.80277,-3.1392455,0.006584836,7.0635242,7.4812746,2.8811538,7.5186887,2.7121665,8.811231,4.428341,3.6192732,5.4479246,2.8998365,4.3230224,5.253783,4.481617,6.7327685,3.9846704,3.0364852,3.4226544,3.6302278,3.7804532,5.8399167,4.0886793,4.5535617,6.023571,5.0496163,3.0095775,3.3018596,6.786186,3.4959924,7.4495287,6.97002,5.936348,5.983468,5.6529164,6.2891173,4.762911,4.3097496,5.8886414,5.7027826,3.846157,6.4723096,6.3218765,3.986892,5.4015713,5.4371347,4.700614,4.349464,3.4319794,0
12.188735,-2.2294073,-0.53538644,7.117099,7.6276464,2.7798455,7.5811586,2.8125362,8.679418,4.601245,3.8857927,5.254863,2.7339754,4.3272977,5.016912,4.388755,6.6729207,3.8939912,3.1692564,3.3543837,3.7404253,3.769456,5.9028144,4.2867155,4.5100346,5.8626046,5.251301,3.1448288,3.3813646,6.753935,3.6615667,7.2311187,6.8255935,5.7975726,5.82775,5.6023617,6.166332,4.896971,4.3661904,5.9571424,5.7550893,4.000242,6.5929728,6.2289248,3.9963822,5.412605,5.3923903,4.784115,4.6836233,3.4471998,0
12.610633,-0.5913419,-0.9955069,6.566481,7.351207,2.535962,7.1072135,1.6221867,8.073652,5.5517473,4.5149355,4.909227,2.7072701,4.12854,5.115022,4.373283,6.8127646,3.9757617,2.981772,3.1324546,3.8560946,3.9568071,5.5832767,4.3066134,4.685957,5.9555697,5.426222,3.3846288,3.653461,7.255387,3.399704,7.768949,6.379898,5.8675327,5.981757,5.72077,6.5489016,4.7699966,4.7508016,6.2504063,5.890358,3.98083,6.3315606,5.921419,3.6930811,5.7198925,5.5054135,4.556784,4.8538456,3.2472713,1
10.9677925,-2.4992604,-1.0017583,6.7176614,7.087507,3.0883768,6.9995313,1.7644082,8.395867,4.5815277,3.5212219,5.647674,2.8533201,4.776198,4.797264,4.291812,6.7870636,4.2282534,3.709088,3.2479196,3.9556227,3.893257,6.2471933,4.1710873,4.785195,5.827738,4.541572,2.9871476,3.491997,6.1968856,3.4686384,6.7965803,6.5469346,6.140346,5.638438,5.72237,6.8027506,5.138221,4.9041743,6.1995196,5.592391,4.182332,6.8099055,6.1729317,4.227002,5.347335,4.7545924,4.4823155,4.778413,3.853104,2
12.306794,-2.9085767,0.14430428,7.237168,7.716177,2.8481412,7.741053,3.1979253,8.83534,4.4088492,3.7094312,5.315616,2.8683035,4.208827,5.2213135,4.4798303,6.6744866,3.8529038,2.978895,3.4202256,3.6025305,3.7611454,5.810655,4.180853,4.462802,5.985171,5.264212,3.04929,3.294729,6.868922,3.620497,7.408356,7.0292754,5.8015957,5.9908957,5.6039214,6.053216,4.7455316,4.1812716,5.8247395,5.7332387,3.843751,6.4687443,6.309675,3.9540353,5.3874545,5.5472054,4.8210835,4.4225717,3.3706381,0
12.67458,-0.8289738,-0.32250446,6.503109,7.4377966,2.4770637,7.2615547,1.8252084,8.196974,5.5750384,4.5639935,4.8140736,2.8016982,3.8619287,5.434043,4.4864454,6.827459,3.9144738,2.6036572,3.2024772,3.6597033,3.9897857,5.3149834,4.214042,4.6160975,6.120528,5.620929,3.390416,3.6219296,7.6172066,3.3160412,8.244245,6.5511856,5.840231,6.2102733,5.7206583,6.384147,4.4841585,4.521598,6.1058173,5.930396,3.771536,6.0855484,5.9419847,3.546576,5.7884593,5.846034,4.641363,4.5744247,3.0264845,1
12.297379,-1.864292,-0.85942787,6.895982,7.3720927,2.7144575,7.225902,2.0329068,8.394014,4.9818835,4.0370274,5.2375956,2.7524545,4.3615584,5.0438204,4.37776,6.772559,4.004625,3.1716008,3.2369616,3.8468435,3.8233864,5.8419795,4.221299,4.6624446,5.926534,5.1335855,3.1759074,3.4692845,6.862701,3.4667838,7.408096,6.5961957,5.9238186,5.889581,5.7004,6.531291,4.9175453,4.6402082,6.15081,5.7877517,4.0061364,6.5159106,6.13122,3.8907242,5.531478,5.315085,4.5513463,4.710702,3.4304426,2
10.928404,-2.8724725,-0.78933,6.7045093,6.970002,2.8003182,6.9979334,1.6675396,8.56752,4.7520843,3.7954772,5.5152903,2.8087218,4.580864,5.090853,4.419873,6.8217497,4.265175,3.2774596,3.4166753,3.8126342,3.8487964,5.869354,4.1113334,4.716806,5.8903804,4.8203135,3.1953187,3.416131,6.60776,3.4055202,7.3482876,6.6536837,6.065821,5.8256817,5.663283,6.692207,4.936382,4.6810412,6.1433086,5.684493,3.9745498,6.5413713,6.22799,4.078872,5.49598,5.1956367,4.5080185,4.5512133,3.5844479,2
11.827622,-3.0890315,-0.2050176,7.1568856,7.531791,2.8995552,7.557553,2.8268583,8.829361,4.3472247,3.5898428,5.4677,2.8466597,4.402914,5.125279,4.4391255,6.7003055,3.9651234,3.1656592,3.416597,3.6819263,3.7462301,5.9499097,4.146338,4.5386553,5.9465814,5.0307164,3.003893,3.2918925,6.6454487,3.5775747,7.2405148,6.9562993,5.9052706,5.88501,5.6307316,6.2544546,4.8671675,4.3242817,5.8989687,5.6910257,3.925879,6.581601,6.3352923,4.0527864,5.352664,5.3420258,4.7252245,4.4578166,3.5031729,0
10.451211,-3.4267335,-0.10939474,6.5293236,6.8924017,3.006546,6.9807744,1.667604,8.595458,4.6020904,3.5087585,5.6667647,3.025735,4.530469,5.29928,4.4889574,6.8697324,4.327279,3.20131,3.4309392,3.6916306,3.9493315,5.837576,3.9511619,4.7594047,6.0569015,4.6209574,3.033909,3.418042,6.6220846,3.2600667,7.5078063,6.767434,6.205552,5.968207,5.721806,6.764635,4.7585907,4.6663227,6.055604,5.606943,3.847164,6.43163,6.245416,4.0819263,5.4693975,5.180695,4.489036,4.278989,3.6061947,2
13.622082,-1.8684906,-0.69845456,7.2478123,7.651594,2.5968394,7.4131637,2.3853824,8.401754,5.05664,4.1232605,5.112186,2.751882,4.1802683,5.152975,4.4167795,6.7601523,3.8101766,2.9331908,3.1554615,3.8271089,3.710712,5.753878,4.1911573,4.620704,6.038748,5.342094,3.102975,3.3850324,7.145398,3.4400144,7.6205816,6.672467,5.839165,6.060852,5.746703,6.448262,4.8738604,4.5050354,6.1278825,5.8801847,3.9179955,6.413575,6.169185,3.6910892,5.563877,5.5241666,4.4970875,4.6181135,3.2375095,1
12.740098,-1.7442839,-0.09061051,7.008341,7.7860928,2.555767,7.730339,2.8649352,8.694772,4.911519,4.220578,4.962746,2.7477257,3.9276726,5.367483,4.4946737,6.6933064,3.7598536,2.6503236,3.3615494,3.5574439,3.7987535,5.5066466,4.241775,4.4304733,6.047574,5.659996,3.2435808,3.4003422,7.3602333,3.5560038,7.9131784,6.907263,5.7092,6.1054335,5.6182437,5.9837418,4.562245,4.1415186,5.8582315,5.8855057,3.7840211,6.266552,6.177393,3.7101798,5.577027,5.8804045,4.862129,4.478813,3.0803173,0
11.83889,-2.8158867,-0.5031783,7.057668,7.446705,2.9737291,7.3731537,2.4056988,8.673167,4.428011,3.5133846,5.5505595,2.8671844,4.5152063,5.047268,4.3860073,6.7419553,4.0063562,3.3251593,3.2938337,3.7830648,3.7607691,6.0851183,4.0989566,4.649468,5.9841075,4.821502,2.892439,3.3378181,6.5298157,3.4719527,7.137589,6.8223705,6.027664,5.8474236,5.7227325,6.519223,4.955687,4.5355515,6.0079904,5.6745386,4.004811,6.6563997,6.297799,4.0539227,5.3443704,5.1269646,4.574383,4.511304,3.5913491,2
12.578225,-1.3828208,-0.58609927,6.982953,7.9409866,2.613711,7.7934012,2.6879451,8.840415,4.7032967,4.0229163,5.0788107,2.666343,4.0350757,5.29957,4.4126124,6.66464,3.671402,2.7804105,3.2695637,3.5786626,3.6993494,5.751177,4.1823773,4.4486284,6.1184583,5.4946985,2.9903193,3.360337,7.186697,3.5034673,7.785123,6.9338617,5.810773,5.9910817,5.7139616,6.0783205,4.629661,4.146354,5.8137116,5.891371,3.9025812,6.4501214,6.250997,3.741937,5.4744287,5.7093816,4.8432913,4.467575,3.1220243,0
10.810615,-2.912809,-0.73386323,6.7478743,7.0910187,3.1201882,7.0590715,1.8937047,8.516576,4.4457645,3.409447,5.7103667,2.902898,4.754333,4.8924174,4.3333387,6.787535,4.2340107,3.6348252,3.3050215,3.8851047,3.8801715,6.218289,4.1118126,4.762485,5.876142,4.513714,2.9407938,3.439435,6.210298,3.4485652,6.869452,6.655003,6.1570606,5.690655,5.7170014,6.7588105,5.0745764,4.8094277,6.128675,5.573927,4.1157365,6.7699456,6.231117,4.235739,5.3254538,4.8134713,4.5055246,4.6411,3.8331852,2
12.0103245,-2.7419894,-0.19882539,7.100215,7.5548077,2.7966635,7.5693545,2.7998075,8.770574,4.529286,3.7886238,5.326714,2.8149412,4.289357,5.174773,4.454317,6.702973,3.936754,3.0414336,3.4142215,3.6606576,3.771832,5.8174562,4.1860795,4.514751,5.948552,5.2014747,3.1079943,3.3314261,6.828495,3.5812871,7.4083505,6.920775,5.846869,5.9332075,5.613958,6.190344,4.7980585,4.296405,5.907169,5.7399845,3.89208,6.4942365,6.2816567,3.9727576,5.42424,5.4814334,4.7586036,4.4877343,3.4021063,0
13.33858,-2.3308616,-0.10257437,7.393325,8.048828,2.7454062,7.9004235,3.1765149,8.883693,4.4657245,3.7402797,5.2262044,2.8072023,4.0645323,5.3245964,4.4590592,6.664115,3.6193902,2.7926767,3.2523293,3.586953,3.625174,5.839264,4.0992765,4.457201,6.177777,5.3718605,2.8261192,3.2361405,7.10797,3.5007846,7.6512156,7.068166,5.81922,6.098545,5.7390995,6.090058,4.691318,4.0953526,5.7899027,5.845526,3.8325305,6.4513144,6.350829,3.7399619,5.393223,5.658614,4.7460227,4.3237057,3.1719408,0
12.679505,-1.2907541,-0.54475725,6.720258,7.408073,2.523979,7.2466784,1.9264424,8.282631,5.3711386,4.3998804,4.9621706,2.7704186,4.0444884,5.294887,4.457177,6.8086247,3.9464414,2.7857118,3.2288513,3.7357426,3.901402,5.485449,4.2169867,4.628017,6.0405254,5.4694333,3.335393,3.5414805,7.365279,3.3780742,7.951896,6.5746036,5.8520036,6.106703,5.704303,6.434642,4.659335,4.5486913,6.132928,5.8901734,3.8441477,6.2303395,6.0281296,3.6588924,5.7046103,5.6841187,4.5903006,4.6180863,3.1556056,1
12.688558,-0.7831058,-0.47966963,6.5260434,7.4130526,2.467113,7.2239695,1.761615,8.180393,5.582865,4.5714936,4.8283477,2.7729564,3.9134881,5.3775296,4.467237,6.826668,3.928058,2.6632557,3.1935353,3.6995914,3.9728286,5.356081,4.229686,4.629482,6.0882363,5.5926847,3.3982463,3.6209064,7.5606265,3.3286452,8.168457,6.5168214,5.8427687,6.169499,5.7199874,6.421716,4.5422463,4.5616546,6.1387334,5.929897,3.8084116,6.1275964,5.9435654,3.5673463,5.7822328,5.7944136,4.6169667,4.624374,3.0579412,1
13.075773,-1.7078333,-0.01313269,6.9594445,7.739748,2.5951538,7.6015205,2.5742733,8.550529,5.0413556,4.1746173,4.997298,2.8378615,3.903413,5.4506884,4.507724,6.753607,3.767279,2.610244,3.2534246,3.5842133,3.8200026,5.498339,4.139701,4.5229626,6.175057,5.546139,3.1341374,3.419682,7.449746,3.396166,8.049135,6.8451347,5.8143115,6.217748,5.719601,6.199943,4.52912,4.2628803,5.92642,5.893298,3.7429228,6.1981115,6.148448,3.6110935,5.614072,5.8364964,4.7035832,4.387975,3.053581,0
13.018859,-1.669887,0.08150383,7.1261888,8.035195,2.5842702,7.961816,3.2335887,8.829835,4.750946,4.136208,4.94087,2.7505982,3.836713,5.415935,4.498158,6.6470404,3.6216083,2.5747468,3.3464718,3.4839637,3.7510476,5.5386634,4.2303276,4.3608494,6.1114273,5.742097,3.127675,3.352523,7.407902,3.5881946,7.9351907,7.0367227,5.6702614,6.1359606,5.6304073,5.825496,4.4994307,3.9846933,5.741137,5.901288,3.7628484,6.2785892,6.2254767,3.6769984,5.5219536,5.9546194,4.9518437,4.4086676,3.0168743,0
12.778826,-1.6207818,-0.38308397,6.784677,7.4058156,2.5390916,7.256599,1.961963,8.333963,5.3105993,4.318225,5.0161047,2.8158634,4.033505,5.3694167,4.488042,6.822451,3.9453526,2.7259083,3.2390523,3.70719,3.876085,5.4706626,4.152329,4.6354427,6.098931,5.426499,3.2784474,3.4948153,7.394821,3.3297553,8.0227585,6.6332603,5.8817496,6.169734,5.7256737,6.463521,4.6305366,4.511945,6.11115,5.8854704,3.7916152,6.19353,6.0721745,3.6356263,5.6972957,5.714397,4.5511465,4.5067077,3.1329625,1
12.190989,-3.3149853,0.30418378,7.180422,7.643008,2.853782,7.6753316,2.9344854,8.934268,4.3538437,3.569584,5.428042,2.9395206,4.1877666,5.419227,4.533169,6.726948,3.880772,2.8321068,3.4219368,3.534089,3.7264466,5.7647843,4.010011,4.5104604,6.151386,5.1354904,2.911337,3.2303462,6.9649324,3.442009,7.668581,7.10666,5.926246,6.1167393,5.6863174,6.206331,4.64356,4.149481,5.793076,5.7385263,3.7430942,6.379384,6.382828,3.8826187,5.401369,5.604618,4.715017,4.1657057,3.297531,0
10.877584,-3.1339216,-0.5220915,6.767807,7.0395885,2.8654523,7.108532,1.9511964,8.649497,4.6060114,3.6906908,5.548593,2.8528147,4.559291,5.1169577,4.439109,6.799814,4.2401485,3.26529,3.4536676,3.761871,3.8509743,5.8819957,4.1044474,4.677842,5.8983197,4.821041,3.1571474,3.3864977,6.5759587,3.444351,7.3099327,6.746998,6.046405,5.8403945,5.641379,6.5901465,4.9033504,4.5955663,6.0711994,5.657648,3.945045,6.541543,6.2607303,4.110736,5.4533076,5.214963,4.5710325,4.4948196,3.5974932,2
11.249442,-2.1524868,-1.2681583,6.7755136,7.130609,3.0265987,6.9956717,1.7541281,8.322647,4.6846566,3.64496,5.5702257,2.7841263,4.7834897,4.702302,4.2571898,6.772272,4.1941934,3.7547622,3.2087996,4.0180235,3.873818,6.2663293,4.241638,4.7813396,5.768378,4.6177907,3.0433304,3.5149748,6.1993346,3.5192437,6.7207766,6.473008,6.0884347,5.5904155,5.7115626,6.790698,5.208898,4.945433,6.251787,5.6225553,4.240104,6.849858,6.1386385,4.2116466,5.3633213,4.738211,4.47764,4.9112506,3.850474,2
10.970336,-3.2580886,-0.17581488,6.6848235,7.0172687,2.8197591,7.101508,1.852065,8.660321,4.703139,3.7319586,5.5085874,2.9279294,4.411771,5.3356185,4.5112057,6.8410473,4.235691,3.0271232,3.4640117,3.6673,3.8771353,5.7062063,4.009166,4.6831827,6.0334477,4.8838263,3.1473784,3.3778365,6.8243937,3.3229945,7.6592255,6.8019204,6.078597,6.010169,5.6774426,6.6080565,4.7324586,4.527356,6.033132,5.688009,3.8086808,6.366353,6.260291,3.989108,5.523018,5.399651,4.5422225,4.3014584,3.4577303,2
13.037949,-2.6692786,-0.4127294,7.372689,7.7898197,2.889504,7.612773,2.7850044,8.7259445,4.4297867,3.5502982,5.439809,2.8497002,4.3447866,5.1344833,4.4018483,6.710925,3.7814362,3.125458,3.198414,3.7514117,3.6432369,6.058213,4.072544,4.5949426,6.103274,5.0113273,2.7656615,3.2578423,6.761641,3.4570816,7.300812,6.917887,5.954191,5.9777446,5.779406,6.4086957,4.9100595,4.3819013,5.9499607,5.7609253,3.9499974,6.604199,6.343549,3.877732,5.34253,5.2977138,4.5599766,4.429828,3.4149444,0
13.136057,-0.12545107,-0.88825434,6.673855,7.665415,2.6158204,7.3406997,2.0604544,8.046779,5.4801793,4.4804955,4.825212,2.7097583,4.0419583,5.0445776,4.3290534,6.752457,3.802219,3.020438,3.0344334,3.849752,3.9562976,5.682239,4.3728228,4.631065,5.97042,5.525442,3.280782,3.6780562,7.2533402,3.4815714,7.643097,6.415087,5.8004174,5.9631805,5.7368813,6.3871574,4.7660556,4.6916347,6.184575,5.900217,4.0328407,6.3981853,5.8895936,3.6673238,5.6575007,5.4799395,4.65437,4.9411025,3.2393446,1
13.534433,-2.27507,-0.00892249,7.4736114,8.138671,2.7333868,7.997967,3.4241955,8.891135,4.4555573,3.7865336,5.1655536,2.7965298,4.0169477,5.3027997,4.4615173,6.636617,3.5719717,2.7731986,3.2650225,3.57467,3.6247733,5.8179917,4.1511655,4.412342,6.1437817,5.473708,2.8660862,3.2355578,7.136087,3.5717382,7.6177616,7.0948668,5.748998,6.097289,5.703589,5.96954,4.6868196,4.0367374,5.7621903,5.8532043,3.8295543,6.447412,6.3421,3.7375426,5.3877883,5.7098966,4.809599,4.3660655,3.1540732,0
13.563345,-2.409892,0.2524208,7.4139323,8.091096,2.7296312,7.9621234,3.3468668,8.866962,4.5218983,3.7927372,5.1587296,2.867044,3.9401972,5.431944,4.509132,6.670865,3.591426,2.6496773,3.2692707,3.525527,3.6573622,5.7136364,4.0869184,4.4305263,6.224486,5.479744,2.8611796,3.2376463,7.268727,3.4894676,7.809422,7.1165237,5.7813835,6.2071595,5.7272162,6.008931,4.5883603,4.0244107,5.7534432,5.858883,3.7423449,6.3354073,6.333846,3.6722777,5.431372,5.7966456,4.7737646,4.247586,3.0906096,0
12.877892,-1.2247252,-0.12999533,6.693485,7.5769744,2.503871,7.4228387,2.1502087,8.365646,5.3639274,4.419912,4.8727417,2.820994,3.841255,5.4868875,4.510882,6.7992024,3.84145,2.545682,3.2326207,3.6033351,3.9151306,5.3501554,4.1692815,4.567446,6.167219,5.6241217,3.2866127,3.5290275,7.6073675,3.3352423,8.24011,6.6956477,5.823833,6.2462106,5.7217445,6.2880883,4.4661098,4.379481,6.0141845,5.9266176,3.730612,6.0971045,6.0340757,3.5463302,5.729057,5.89753,4.6736755,4.4577107,2.998664,1
13.385394,-2.6592004,-0.15782161,7.389082,7.9095488,2.835632,7.7089953,2.830135,8.795919,4.458937,3.5629034,5.3882117,2.8895004,4.1825013,5.33266,4.454888,6.725023,3.6929822,2.8855565,3.1766837,3.6550617,3.6147401,5.93948,3.9817245,4.5740495,6.25715,5.1069202,2.6847436,3.2183552,7.0067906,3.356178,7.6144323,7.0106406,5.9664984,6.1337385,5.832522,6.3787317,4.7565937,4.259946,5.878511,5.8116546,3.8375363,6.4736953,6.372556,3.7368817,5.37929,5.485389,4.55053,4.24203,3.250526,0
13.118021,-1.4915878,0.014840273,7.101604,8.065112,2.5714517,7.9575553,3.1591108,8.806377,4.7947254,4.157985,4.9198394,2.7424145,3.8158267,5.42728,4.4895883,6.6516047,3.5969355,2.5570495,3.3099868,3.4883041,3.7471426,5.5405645,4.2202907,4.3712044,6.141301,5.7503753,3.1005788,3.3631766,7.4467325,3.558855,7.9782443,7.0175476,5.68336,6.148045,5.656776,5.854069,4.4876156,3.9993613,5.748981,5.9179907,3.7683403,6.2738166,6.213829,3.6424954,5.5317736,5.9579015,4.9342446,4.408456,2.9913328,0
10.8768015,-2.3239799,-1.3539339,6.64991,6.9060855,2.8771095,6.843352,1.4255192,8.345961,4.8382297,3.8151357,5.537077,2.742,4.774017,4.7927036,4.3037906,6.812681,4.309637,3.6280696,3.3075776,3.9955826,3.8824492,6.0917473,4.2245383,4.7909274,5.7461433,4.677426,3.2102458,3.5131183,6.3241754,3.475493,6.9417295,6.440745,6.087986,5.6247296,5.6731114,6.8395486,5.1606936,4.940635,6.2910185,5.6505384,4.1763124,6.743602,6.1394124,4.188659,5.456954,4.8763094,4.4500437,4.8606567,3.78113,2
10.825628,-3.3197281,0.09307338,6.5441384,6.960189,2.8691857,7.0510807,1.7244518,8.618608,4.749059,3.687265,5.526752,3.018396,4.349339,5.459395,4.546815,6.878297,4.2653403,2.9421475,3.450589,3.6151536,3.93746,5.636671,3.9349792,4.715672,6.1278825,4.8341975,3.105522,3.4034886,6.916388,3.223219,7.8271356,6.812946,6.1440597,6.104265,5.7167506,6.673495,4.623305,4.545288,6.018888,5.676384,3.73749,6.273053,6.2380075,3.9428756,5.552381,5.4343348,4.512003,4.1833262,3.4239957,2
11.0426445,-2.7487772,-0.74435043,6.744106,7.097419,3.0097482,7.0572963,1.8483374,8.490259,4.5949106,3.5718946,5.606708,2.8735805,4.664099,4.9552426,4.356704,6.796795,4.213491,3.5031233,3.3103027,3.8677444,3.8764155,6.095809,4.123829,4.747019,5.891083,4.6521015,3.0217066,3.4473636,6.3825836,3.4337993,7.0435104,6.637372,6.1139746,5.750322,5.7089143,6.727611,5.021734,4.7751174,6.1408014,5.6227117,4.071311,6.6843896,6.208125,4.1541796,5.391016,4.951122,4.5052533,4.632781,3.7318127,2
13.48383,-1.9762603,0.17160861,7.2836065,8.085802,2.6395166,7.9566107,3.251221,8.821923,4.6843085,3.9842513,5.0309467,2.8169315,3.8572688,5.4542494,4.509002,6.6688404,3.5846996,2.570441,3.2780507,3.505788,3.6965985,5.606798,4.139174,4.406843,6.2046766,5.62508,2.9729257,3.2939513,7.3991337,3.5043097,7.936531,7.068164,5.7341914,6.2100344,5.703014,5.9465804,4.527159,4.0111537,5.757803,5.8971963,3.7363927,6.2796464,6.2743087,3.6285255,5.4930706,5.8998313,4.8311625,4.305234,3.0184898,0
12.595188,-2.1590476,-0.6963703,7.1776958,7.651766,2.837312,7.5005894,2.6176083,8.582722,4.6222553,3.7798088,5.328211,2.766932,4.387429,4.9853606,4.3577557,6.7012706,3.8676193,3.248251,3.2303603,3.815074,3.7346797,6.022529,4.2199893,4.590878,5.9371643,5.0983024,2.9901376,3.373644,6.7025247,3.5634675,7.1752768,6.764834,5.8878756,5.8469405,5.698885,6.366653,4.9678197,4.4910774,6.0273314,5.756077,4.038451,6.642082,6.232504,3.9535692,5.3916764,5.2509503,4.635905,4.6728673,3.4821424,2
10.867396,-3.2249594,0.017432807,6.5839524,7.027849,2.9368112,7.0900025,1.8218567,8.607378,4.670249,3.6118324,5.5578594,3.0120156,4.40203,5.369469,4.5087323,6.8563514,4.236579,3.0579114,3.4135492,3.6494799,3.9312572,5.749629,3.9617789,4.716944,6.1008596,4.7813644,3.0469484,3.4105284,6.797588,3.2631574,7.6602063,6.8033214,6.1466084,6.0404696,5.7239404,6.6664877,4.6861157,4.575507,6.0183897,5.6558037,3.8005304,6.3611937,6.236798,3.9890454,5.501089,5.326164,4.5256934,4.250788,3.4919205,2
13.414169,-1.7678287,-0.054884482,7.110585,7.86171,2.6178198,7.6838446,2.7251642,8.598217,4.94249,4.0881777,5.02976,2.8316681,3.917755,5.4259605,4.4934072,6.7349806,3.696316,2.6325455,3.2141633,3.597729,3.7579875,5.5811334,4.123165,4.514896,6.201155,5.523105,3.0341067,3.372719,7.411232,3.4031165,7.9790215,6.887057,5.813469,6.2156906,5.7467365,6.1928077,4.571253,4.231419,5.9073625,5.899283,3.7618892,6.249424,6.1915507,3.600287,5.5687675,5.8031564,4.68432,4.3727913,3.0557168,0
